rating,date,shop,title,verified_reviews
4.0,6 months ago,Best Buy,echo dot compact yet stylish.,"I purchased this to put in my teenage son’s room. He loves it. He use it to play songs, as intercom, and as alarm clock. We also install smart light in his room so he can do voice command to control his bedroom light."
5.0,2 months ago,Best Buy,Awesome and great sound quality for a little Dot,"Great to extend Alexa into other rooms or any extra area of your house, bedtrooms, kitchen, gym, garage, laundry room, Tree house, patio... etc... And for that price .... Well... like having one in each room ... Awesome...!"
5.0,a month ago,Argos,Loving my Echo Dot,What a difference it’s made welcoming Alexa into the household. I’m getting lighting to be controlled by her too. This Echo Dot has made a difference mostly due to my disabilities but will bring a smile to anyone’s face!
5.0,2 weeks ago,Argos,Excellent gadget,"Bought one for our grand daughter then one for myself they are brilliant. Set alarm for morning reminders for anything. Order your shopping list and she'll repeat all bk when requested. Answer questions for almost anything, the list is endless"
5.0,a year ago,Argos,Fab Dot,I was dubious about buying the dot as we already have the echo in the lounge. I was told the sound wasn’t great. I went ahead and brought for my son for Christmas for his bedroom and it’s fab! Sounds great my son loves it and it’s perfect for his room. The Echo is better for a lounge but the dot is great for smaller soaces and perfect for kids bedrooms
5.0,3 months ago,Argos,Great little speaker.,Very impressed with this. It was bought for a birthday present for our 7 year old son and he loves it. Sound quality is pretty reasonable for a small speaker. Definitely worth the money.
5.0,3 weeks ago,Best Buy,The Echo Dot - Great Item,The Echo Dot is a great way to start interacting with Alexa. We now have 2 of them and it is a great way to communicate between the kitchen and my photo processing room in our Condo! We are just learning what all it can do and are very excited to continue our explore of the Alexa world.
5.0,a year ago,Best Buy,Amazing Amazon product once again,"The second-gen, mini-size Amazon Echo Dot smart speaker is just as smart as the full-size Echo at half the cost. It boasts more skills and third-party integrations than its rival, the Google Home Mini, and it also includes an aux-out jack for quick, direct connections with external audio setups, which the Home Mini lacks. All around great product"
5.0,5 months ago,Best Buy,Great Smart Speaker Assistant!,The sound is Good and Alexa is “very smart”. To get a better sound just connect it to a bluetooth speakers. It’s pretty easy. Just need to ask it to do it. So far I have 2 and planning to buy one more to play my playlists everywhere at my place.
5.0,4 weeks ago,influenster.com,I love my Alexa! I use her daily and would be lost without her!! Great quality sound- she even answers most of my questions. Very affordable- I think - highly recommend and even bought one for my grandson because we’re both music lovers!!,I love my Alexa! I use her daily and would be lost without her!! Great quality sound- she even answers most of my questions. Very affordable- I think - highly recommend and even bought one for my grandson because we’re both music lovers!!
5.0,a year ago,Best Buy,Great smart speaker,This is an amazing smart speaker. Alexa’s voice recognition is just flawless. Even my 2 year old daughter is able to ask alexa to play some songs. Possibilities are endless. Have paired this with the smart plug. Now i feel why can’t i control every single device in my house with voice
5.0,5 months ago,Best Buy,Great little speaker,The dot is a very good product that is designed to be used as either a gateway to Alexa or to provide access to a speaker or other device that has an aux port. I use it to connect to a Bose wave radio. Once you do you can play hundreds of tunes immediately.
5.0,6 months ago,Best Buy,Great value,"Third generation has better sound quality than previous versions. Put in daughter's room and she loves it. Can do same as bigger Alexa products, just without the video capabilities. Would buy again."
5.0,4 months ago,Best Buy,Amazon Echo,"Bought my husband the bigger one for his shop. I like the way it sounds so I bought the Echo Dot for the house, sounds just as good as the bigger one. Actually bought my mom an Echo Dot for her house too. She says it sounds as good as her big stereo and speakers"
